Variable	R2	Outlier_set	Run	Dataset
BIO8	0.105369422919361	OL_300	1	Schweizer_Wolves
BIO8	0.130465820997952	OL_300	3	Schweizer_Wolves
BIO8	0.139957114922927	OL_300	5	Schweizer_Wolves
BIO8	0.142311936860131	OL_300	2	Schweizer_Wolves
BIO8	0.151972836449325	OL_300	4	Schweizer_Wolves
BIO8	0.157668082831442	OL_200	2	Schweizer_Wolves
BIO8	0.158425771924163	OL_200	5	Schweizer_Wolves
BIO8	0.16647513020626	OL_200	3	Schweizer_Wolves
BIO8	0.170129319778294	OL_200	4	Schweizer_Wolves
BIO8	0.176115039288532	OL_200	1	Schweizer_Wolves
BIO8	0.200502998173178	OL_100	2	Schweizer_Wolves
BIO8	0.202444323265503	PCcor_OL_200	3	Schweizer_Wolves
BIO8	0.204017536435412	OL_100	3	Schweizer_Wolves
BIO8	0.204287699909348	OL_100	5	Schweizer_Wolves
BIO8	0.207413689841031	OL_100	2	CohoSalmon
BIO8	0.210968584057249	OL_100	4	CohoSalmon
BIO8	0.211085459240064	OL_100	5	CohoSalmon
BIO8	0.211734029834894	OL_100	4	Schweizer_Wolves
BIO8	0.211836793430869	OL_100	1	CohoSalmon
BIO8	0.216465828917643	OL_100	3	CohoSalmon
BIO8	0.217388335266145	OL_100	5	Mahony2020_Pinus
BIO8	0.217674908016572	OL_100	4	Mahony2020_Pinus
BIO8	0.217868611910012	PCcor_OL_100	5	CohoSalmon
BIO8	0.218153426567667	PCcor_OL_200	1	Schweizer_Wolves
BIO8	0.219809302046852	OL_100	1	Mahony2020_Pinus
BIO8	0.22149408724362	OL_100	2	Mahony2020_Pinus
BIO8	0.222615990717563	PCcor_OL_100	1	CohoSalmon
BIO8	0.223342010864088	PCcor_OL_100	4	CohoSalmon
BIO8	0.22334341287031	PCcor_OL_100	2	CohoSalmon
BIO8	0.223433537364921	OL_100	3	Mahony2020_Pinus
BIO8	0.223670485299484	OL_300	2	Mahony2020_Pinus
BIO8	0.223921015272577	PCcor_OL_200	2	Schweizer_Wolves
BIO8	0.224118671951077	PCcor_OL_100	3	CohoSalmon
BIO8	0.224313344926408	OL_300	3	Mahony2020_Pinus
BIO8	0.224862084112347	OL_300	1	Mahony2020_Pinus
BIO8	0.225520000575229	OL_200	2	Mahony2020_Pinus
BIO8	0.226169959807896	OL_200	5	Mahony2020_Pinus
BIO8	0.226711195077719	OL_300	4	Mahony2020_Pinus
BIO8	0.226886520751126	PCcor_OL_200	4	Schweizer_Wolves
BIO8	0.228062943583745	OL_300	5	Mahony2020_Pinus
BIO8	0.228374282206981	OL_200	4	Mahony2020_Pinus
BIO8	0.22950850721445	OL_200	3	Mahony2020_Pinus
BIO8	0.230290255646494	OL_200	1	Mahony2020_Pinus
BIO8	0.231436021894698	PCcor_OL_400	3	Mahony2020_Pinus
BIO8	0.231609466488443	PCcor_OL_100	4	Schweizer_Wolves
BIO8	0.233538125142594	PCcor_OL_200	2	CohoSalmon
BIO8	0.235011866418109	PCcor_OL_200	1	CohoSalmon
BIO8	0.235392951727012	PCcor_OL_400	4	Mahony2020_Pinus
BIO8	0.23603580000806	PCcor_OL_200	4	CohoSalmon
BIO8	0.23700986092318	PCcor_OL_400	5	Mahony2020_Pinus
BIO8	0.238110052824777	PCcor_OL_100	5	Schweizer_Wolves
BIO8	0.239351604560115	PCcor_OL_200	3	CohoSalmon
BIO8	0.239639215523558	PCcor_OL_100	1	Mahony2020_Pinus
BIO8	0.239725900060342	PCcor_OL_200	5	CohoSalmon
BIO8	0.239808191128098	OL_400	4	Mahony2020_Pinus
BIO8	0.240307142679997	PCcor_OL_300	4	Mahony2020_Pinus
BIO8	0.240418412011885	PCcor_OL_200	5	Schweizer_Wolves
BIO8	0.240624471618428	PCcor_OL_400	2	Mahony2020_Pinus
BIO8	0.241179164007297	PCcor_OL_400	1	Mahony2020_Pinus
BIO8	0.241232001942571	PCcor_OL_400	4	CohoSalmon
BIO8	0.241423307493178	OL_500	5	Mahony2020_Pinus
BIO8	0.241521365336797	OL_400	2	Mahony2020_Pinus
BIO8	0.241550244042296	OL_400	5	Mahony2020_Pinus
BIO8	0.241637858302723	PCcor_OL_500	4	Schweizer_Wolves
BIO8	0.241913356157293	OL_500	1	Mahony2020_Pinus
BIO8	0.242149705936439	OL_200	4	CohoSalmon
BIO8	0.242598370784225	PCcor_OL_500	1	Schweizer_Wolves
BIO8	0.24284359972618	OL_500	2	Mahony2020_Pinus
BIO8	0.24313177257983	PCcor_OL_400	3	CohoSalmon
BIO8	0.243284285965904	PCcor_OL_400	1	CohoSalmon
BIO8	0.243395589452466	PCcor_OL_300	3	CohoSalmon
BIO8	0.243674892556872	OL_200	3	CohoSalmon
BIO8	0.243978747035313	OL_100	1	Schweizer_Wolves
BIO8	0.244006624841493	PCcor_OL_500	2	Mahony2020_Pinus
BIO8	0.244220361853952	PCcor_OL_500	5	Schweizer_Wolves
BIO8	0.244342798315215	OL_200	2	CohoSalmon
BIO8	0.244574829715048	PCcor_OL_400	2	CohoSalmon
BIO8	0.244587201681579	PCcor_OL_300	3	Mahony2020_Pinus
BIO8	0.244707401500843	OL_500	4	Mahony2020_Pinus
BIO8	0.244798005468232	OL_500	3	Mahony2020_Pinus
BIO8	0.244962757238283	OL_400	1	Mahony2020_Pinus
BIO8	0.244971355724684	PCcor_OL_500	3	Mahony2020_Pinus
BIO8	0.245050431130767	PCcor_OL_200	5	Mahony2020_Pinus
BIO8	0.24539184613145	OL_200	1	CohoSalmon
BIO8	0.24553947797864	OL_400	3	Mahony2020_Pinus
BIO8	0.246060883686688	PCcor_OL_300	1	CohoSalmon
BIO8	0.246193634683455	PCcor_OL_500	1	Mahony2020_Pinus
BIO8	0.246320621281865	PCcor_OL_100	3	Schweizer_Wolves
BIO8	0.246398859443656	PCcor_OL_100	3	Mahony2020_Pinus
BIO8	0.246440429523893	OL_300	4	CohoSalmon
BIO8	0.246530035201951	PCcor_OL_400	5	CohoSalmon
BIO8	0.247318004719963	OL_300	5	CohoSalmon
BIO8	0.247443432723599	OL_400	1	CohoSalmon
BIO8	0.2475842982149	OL_400	3	CohoSalmon
BIO8	0.247646118484405	PCcor_OL_300	4	CohoSalmon
BIO8	0.248008630747557	OL_200	5	CohoSalmon
BIO8	0.248268102690724	PCcor_OL_500	3	Schweizer_Wolves
BIO8	0.248370810590914	PCcor_OL_300	1	Mahony2020_Pinus
BIO8	0.248539940967541	PCcor_OL_500	4	Mahony2020_Pinus
BIO8	0.248871428917299	PCcor_OL_200	3	Mahony2020_Pinus
BIO8	0.24899088475842	PCcor_OL_200	1	Mahony2020_Pinus
BIO8	0.249020898375027	PCcor_OL_100	4	Mahony2020_Pinus
BIO8	0.249039206615441	OL_300	3	CohoSalmon
BIO8	0.249051414360185	PCcor_OL_300	5	Mahony2020_Pinus
BIO8	0.249079606187575	PCcor_OL_200	4	Mahony2020_Pinus
BIO8	0.249411915104999	OL_400	5	CohoSalmon
BIO8	0.249478255346667	PCcor_OL_100	2	Mahony2020_Pinus
BIO8	0.249529354585645	PCcor_OL_300	5	CohoSalmon
BIO8	0.249755512760273	OL_300	2	CohoSalmon
BIO8	0.24987244166559	OL_500	4	CohoSalmon
BIO8	0.25043575115991	OL_300	1	CohoSalmon
BIO8	0.250756793160216	OL_400	2	CohoSalmon
BIO8	0.250883093594252	PCcor_OL_100	5	Mahony2020_Pinus
BIO8	0.251460078033398	PCcor_OL_300	2	CohoSalmon
BIO8	0.252650005911725	OL_500	5	CohoSalmon
BIO8	0.252960818664957	OL_500	3	CohoSalmon
BIO8	0.253777217695165	PCcor_OL_200	2	Mahony2020_Pinus
BIO8	0.253880594303041	PCcor_OL_500	5	Mahony2020_Pinus
BIO8	0.254523425376282	PCcor_OL_500	3	CohoSalmon
BIO8	0.255269977224865	OL_500	2	CohoSalmon
BIO8	0.255981106344594	OL_400	4	CohoSalmon
BIO8	0.256352217222196	PCcor_OL_500	4	CohoSalmon
BIO8	0.256845304528479	PCcor_OL_500	2	CohoSalmon
BIO8	0.257513580749117	OL_500	1	CohoSalmon
BIO8	0.257831536728139	PCcor_OL_400	4	Schweizer_Wolves
BIO8	0.259208220699111	PCcor_OL_300	2	Mahony2020_Pinus
BIO8	0.260037905522757	PCcor_OL_500	1	CohoSalmon
BIO8	0.261092704469234	PCcor_OL_100	2	Schweizer_Wolves
BIO8	0.261096308304127	PCcor_OL_500	5	CohoSalmon
BIO8	0.263543840213029	PCcor_OL_500	3	BlackSpruce
BIO8	0.265562540500327	PCcor_OL_500	2	Schweizer_Wolves
BIO8	0.268415163075883	PCcor_OL_500	1	BlackSpruce
BIO8	0.270146364180944	PCcor_OL_400	2	Schweizer_Wolves
BIO8	0.27267990279373	PCcor_OL_500	4	BlackSpruce
BIO8	0.282214249262599	PCcor_OL_400	1	Schweizer_Wolves
BIO8	0.2832873493816	OL_500	3	BlackSpruce
BIO8	0.283999779917066	PCcor_OL_400	3	Schweizer_Wolves
BIO8	0.284475919309941	PCcor_OL_500	5	BlackSpruce
BIO8	0.287285299778084	PCcor_OL_100	1	Schweizer_Wolves
BIO8	0.287674116575437	PCcor_OL_400	5	BlackSpruce
BIO8	0.288793707092887	PCcor_OL_500	2	BlackSpruce
BIO8	0.289401602927724	PCcor_OL_300	4	Schweizer_Wolves
BIO8	0.290298503525986	OL_500	1	BlackSpruce
BIO8	0.290365676740402	OL_500	5	BlackSpruce
BIO8	0.290644754763543	PCcor_OL_400	4	BlackSpruce
BIO8	0.291254091183085	OL_500	4	BlackSpruce
BIO8	0.294331932339846	PCcor_OL_400	5	Schweizer_Wolves
BIO8	0.295862211771536	PCcor_OL_400	3	BlackSpruce
BIO8	0.297660732220103	PCcor_OL_300	2	Schweizer_Wolves
BIO8	0.298219240789946	PCcor_OL_400	1	BlackSpruce
BIO8	0.299269315626028	PCcor_OL_200	5	BlackSpruce
BIO8	0.299970657480385	OL_400	2	BlackSpruce
BIO8	0.301341565770557	PCcor_OL_200	1	BlackSpruce
BIO8	0.302101258976252	PCcor_OL_200	3	BlackSpruce
BIO8	0.303236478823387	PCcor_OL_200	4	BlackSpruce
BIO8	0.304015748201833	OL_500	2	BlackSpruce
BIO8	0.304114178809655	PCcor_OL_200	2	BlackSpruce
BIO8	0.304366613127138	PCcor_OL_300	5	Schweizer_Wolves
BIO8	0.307407685431158	OL_400	4	BlackSpruce
BIO8	0.309169716295399	PCcor_OL_400	2	BlackSpruce
BIO8	0.311860033352371	PCcor_OL_300	3	Schweizer_Wolves
BIO8	0.31200624577656	PCcor_OL_100	5	BlackSpruce
BIO8	0.315944499933043	PCcor_OL_300	1	Schweizer_Wolves
BIO8	0.316605528481848	OL_400	3	BlackSpruce
BIO8	0.31688981846834	OL_400	5	BlackSpruce
BIO8	0.317119610455657	OL_400	1	BlackSpruce
BIO8	0.318125628514724	PCcor_OL_300	4	BlackSpruce
BIO8	0.324725614148477	PCcor_OL_100	4	BlackSpruce
BIO8	0.325940115158979	PCcor_OL_100	3	BlackSpruce
BIO8	0.326197568639032	PCcor_OL_300	1	BlackSpruce
BIO8	0.32640656939215	PCcor_OL_300	5	BlackSpruce
BIO8	0.326543386658467	PCcor_OL_300	2	BlackSpruce
BIO8	0.326756183212747	OL_300	5	BlackSpruce
BIO8	0.327285147977495	PCcor_OL_300	3	BlackSpruce
BIO8	0.333120139997564	OL_300	2	BlackSpruce
BIO8	0.333899885161409	OL_500	3	Schweizer_Wolves
BIO8	0.334780003718927	OL_300	4	BlackSpruce
BIO8	0.334951678700392	PCcor_OL_100	1	BlackSpruce
BIO8	0.335923558249879	OL_300	3	BlackSpruce
BIO8	0.33636438562261	OL_200	5	BlackSpruce
BIO8	0.338325584611114	OL_200	3	BlackSpruce
BIO8	0.340733058136066	PCcor_OL_100	2	BlackSpruce
BIO8	0.340826655357537	OL_300	1	BlackSpruce
BIO8	0.341868682957152	OL_200	2	BlackSpruce
BIO8	0.345793495540083	OL_200	1	BlackSpruce
BIO8	0.352572685650494	OL_500	1	Schweizer_Wolves
BIO8	0.353848055942012	OL_400	3	Schweizer_Wolves
BIO8	0.354995707975861	OL_500	5	Schweizer_Wolves
BIO8	0.355661596240189	OL_200	4	BlackSpruce
BIO8	0.356099689818736	OL_500	4	Schweizer_Wolves
BIO8	0.356930670406297	OL_500	2	Schweizer_Wolves
BIO8	0.358572299742861	OL_100	1	BlackSpruce
BIO8	0.362571012435973	OL_100	4	BlackSpruce
BIO8	0.362643123821332	OL_100	5	BlackSpruce
BIO8	0.366195568428256	OL_100	3	BlackSpruce
BIO8	0.367910971211571	OL_100	2	BlackSpruce
BIO8	0.369390054618146	OL_400	1	Schweizer_Wolves
BIO8	0.372602457096454	OL_400	4	Schweizer_Wolves
BIO8	0.378923520093425	OL_400	2	Schweizer_Wolves
BIO8	0.380561184142416	OL_400	5	Schweizer_Wolves
BIO8	0.381662666341454	OL_100	1	AtlanticSalmon
BIO8	0.385081969949179	OL_100	2	AtlanticSalmon
BIO8	0.388871531257262	OL_100	3	AtlanticSalmon
BIO8	0.39144941211879	OL_100	5	AtlanticSalmon
BIO8	0.391808612171769	OL_100	4	AtlanticSalmon
BIO8	0.421733797527643	OL_200	3	AtlanticSalmon
BIO8	0.423857517036913	OL_200	4	AtlanticSalmon
BIO8	0.426493993350105	OL_200	2	AtlanticSalmon
BIO8	0.426739250692328	OL_300	2	AtlanticSalmon
BIO8	0.427284322512972	OL_200	1	AtlanticSalmon
BIO8	0.428859272100446	OL_200	5	AtlanticSalmon
BIO8	0.435632275579301	OL_400	2	AtlanticSalmon
BIO8	0.436251455693333	OL_300	3	AtlanticSalmon
BIO8	0.437315379881184	OL_400	5	AtlanticSalmon
BIO8	0.437378520513305	OL_300	4	AtlanticSalmon
BIO8	0.437964701362432	OL_300	5	AtlanticSalmon
BIO8	0.44268456762104	OL_400	1	AtlanticSalmon
BIO8	0.445191356212037	OL_400	4	AtlanticSalmon
BIO8	0.445873679833111	OL_500	2	AtlanticSalmon
BIO8	0.447554661763968	OL_300	1	AtlanticSalmon
BIO8	0.449871830211384	OL_400	3	AtlanticSalmon
BIO8	0.451059824992956	OL_500	5	AtlanticSalmon
BIO8	0.451950415940802	OL_500	1	AtlanticSalmon
BIO8	0.457561370592258	OL_500	4	AtlanticSalmon
BIO8	0.459527816307009	OL_500	3	AtlanticSalmon
BIO8	0.493504873758344	PCcor_OL_100	4	AtlanticSalmon
BIO8	0.498057728635074	PCcor_OL_100	5	AtlanticSalmon
BIO8	0.499281370096785	PCcor_OL_100	3	AtlanticSalmon
BIO8	0.500352820212128	PCcor_OL_100	2	AtlanticSalmon
BIO8	0.512222491194247	PCcor_OL_100	1	AtlanticSalmon
BIO8	0.528959207211772	PCcor_OL_500	5	AtlanticSalmon
BIO8	0.530007155809182	PCcor_OL_500	1	AtlanticSalmon
BIO8	0.530414052547472	PCcor_OL_500	3	AtlanticSalmon
BIO8	0.530803224326219	PCcor_OL_200	2	AtlanticSalmon
BIO8	0.534051235782439	PCcor_OL_500	4	AtlanticSalmon
BIO8	0.535587009588625	PCcor_OL_200	1	AtlanticSalmon
BIO8	0.535701998668245	PCcor_OL_200	3	AtlanticSalmon
BIO8	0.535726427501529	PCcor_OL_400	5	AtlanticSalmon
BIO8	0.536043978838951	PCcor_OL_200	4	AtlanticSalmon
BIO8	0.537178064575549	PCcor_OL_400	4	AtlanticSalmon
BIO8	0.537817768969823	PCcor_OL_500	2	AtlanticSalmon
BIO8	0.538620943890028	PCcor_OL_200	5	AtlanticSalmon
BIO8	0.541488590089538	PCcor_OL_400	1	AtlanticSalmon
BIO8	0.544241312642307	PCcor_OL_400	2	AtlanticSalmon
BIO8	0.544272749985065	PCcor_OL_400	3	AtlanticSalmon
BIO8	0.545038768569853	PCcor_OL_300	4	AtlanticSalmon
BIO8	0.546194792463292	PCcor_OL_300	2	AtlanticSalmon
BIO8	0.548269538706332	PCcor_OL_300	5	AtlanticSalmon
BIO8	0.548952803273724	PCcor_OL_300	3	AtlanticSalmon
BIO8	0.552592755328094	PCcor_OL_300	1	AtlanticSalmon
BIO8	0.744904121077156	OL_100	2	Layton2021Charr
BIO8	0.748592275466197	OL_100	3	Layton2021Charr
BIO8	0.748834145668471	OL_100	4	Layton2021Charr
BIO8	0.755717340521129	OL_100	1	Layton2021Charr
BIO8	0.76012871130387	OL_100	5	Layton2021Charr
BIO8	0.768398121856339	OL_200	3	Layton2021Charr
BIO8	0.775693130637517	OL_200	1	Layton2021Charr
BIO8	0.779370839132221	OL_200	5	Layton2021Charr
BIO8	0.780159171425601	OL_300	4	Layton2021Charr
BIO8	0.781937901879823	OL_200	4	Layton2021Charr
BIO8	0.786580042781486	OL_300	1	Layton2021Charr
BIO8	0.789702018965927	OL_300	5	Layton2021Charr
BIO8	0.790782138728178	OL_200	2	Layton2021Charr
BIO8	0.791132959354995	OL_300	2	Layton2021Charr
BIO8	0.793292661510679	PCcor_OL_100	3	Layton2021Charr
BIO8	0.796309442689878	OL_300	3	Layton2021Charr
BIO8	0.797837003450594	PCcor_OL_100	1	Layton2021Charr
BIO8	0.798294278260008	PCcor_OL_100	4	Layton2021Charr
BIO8	0.799485890168797	PCcor_OL_100	5	Layton2021Charr
BIO8	0.799488014364093	PCcor_OL_100	2	Layton2021Charr
BIO8	0.802997905176523	OL_500	3	Layton2021Charr
BIO8	0.803513489574737	OL_400	1	Layton2021Charr
BIO8	0.805118542513311	PCcor_OL_200	5	Layton2021Charr
BIO8	0.805884839361537	PCcor_OL_200	1	Layton2021Charr
BIO8	0.805947675362462	PCcor_OL_200	3	Layton2021Charr
BIO8	0.807870405393203	OL_500	2	Layton2021Charr
BIO8	0.809610212594894	OL_500	1	Layton2021Charr
BIO8	0.810563345451475	OL_400	3	Layton2021Charr
BIO8	0.812322543075746	PCcor_OL_200	2	Layton2021Charr
BIO8	0.812698990767627	PCcor_OL_200	4	Layton2021Charr
BIO8	0.812851349987046	OL_500	5	Layton2021Charr
BIO8	0.813123343818499	PCcor_OL_300	1	Layton2021Charr
BIO8	0.813376922756482	PCcor_OL_300	3	Layton2021Charr
BIO8	0.813788667750706	PCcor_OL_300	2	Layton2021Charr
BIO8	0.815215002597139	PCcor_OL_300	4	Layton2021Charr
BIO8	0.81568502270028	OL_400	5	Layton2021Charr
BIO8	0.818113309821383	OL_400	2	Layton2021Charr
BIO8	0.818342762545935	OL_400	4	Layton2021Charr
BIO8	0.820046313010009	PCcor_OL_300	5	Layton2021Charr
BIO8	0.82221412444519	OL_500	4	Layton2021Charr
BIO9	0.213664314260008	PCcor_OL_100	2	Schweizer_Wolves
BIO9	0.219444762436813	PCcor_OL_100	4	Schweizer_Wolves
BIO9	0.230325846561265	PCcor_OL_100	3	Schweizer_Wolves
BIO9	0.230739488932043	PCcor_OL_100	1	Schweizer_Wolves
BIO9	0.23811184181599	PCcor_OL_100	5	Schweizer_Wolves
BIO9	0.253764168020269	PCcor_OL_300	3	Schweizer_Wolves
BIO9	0.288719304178414	PCcor_OL_300	2	Schweizer_Wolves
BIO9	0.297006396011242	PCcor_OL_300	4	Schweizer_Wolves
BIO9	0.301706097569529	PCcor_OL_300	5	Schweizer_Wolves
BIO9	0.310524999876896	PCcor_OL_300	1	Schweizer_Wolves
BIO9	0.320639166907352	OL_100	3	Mahony2020_Pinus
BIO9	0.321642483540675	OL_100	1	Mahony2020_Pinus
BIO9	0.322126334647134	OL_100	5	Mahony2020_Pinus
BIO9	0.322276463571153	OL_100	4	Mahony2020_Pinus
BIO9	0.324152803497983	OL_100	2	Mahony2020_Pinus
BIO9	0.32861290437629	PCcor_OL_400	4	Schweizer_Wolves
BIO9	0.344640270120925	PCcor_OL_400	3	Schweizer_Wolves
BIO9	0.344842835367801	PCcor_OL_100	3	Mahony2020_Pinus
BIO9	0.345427921381542	PCcor_OL_100	2	Mahony2020_Pinus
BIO9	0.347568301513772	PCcor_OL_100	5	Mahony2020_Pinus
BIO9	0.348595222535559	PCcor_OL_100	1	Mahony2020_Pinus
BIO9	0.349690175762614	PCcor_OL_400	2	Schweizer_Wolves
BIO9	0.349718929716715	PCcor_OL_400	5	Schweizer_Wolves
BIO9	0.349768715140612	PCcor_OL_100	4	Mahony2020_Pinus
BIO9	0.350433324825272	OL_200	5	Mahony2020_Pinus
BIO9	0.35074235709046	PCcor_OL_400	1	Schweizer_Wolves
BIO9	0.351165031153948	OL_200	1	Mahony2020_Pinus
BIO9	0.352545365202378	OL_200	3	Mahony2020_Pinus
BIO9	0.353071278732141	OL_200	2	Mahony2020_Pinus
BIO9	0.353211363339341	PCcor_OL_200	4	Schweizer_Wolves
BIO9	0.354572267169551	OL_300	4	Mahony2020_Pinus
BIO9	0.35467246194739	PCcor_OL_200	1	Schweizer_Wolves
BIO9	0.355438280586572	OL_200	4	Mahony2020_Pinus
BIO9	0.3562658205064	PCcor_OL_400	3	Mahony2020_Pinus
BIO9	0.357043232102684	PCcor_OL_400	4	Mahony2020_Pinus
BIO9	0.357837239967984	OL_300	2	Mahony2020_Pinus
BIO9	0.358001655555001	PCcor_OL_300	3	Mahony2020_Pinus
BIO9	0.358427834483082	PCcor_OL_200	5	Schweizer_Wolves
BIO9	0.35843686724905	PCcor_OL_300	4	Mahony2020_Pinus
BIO9	0.358853940115538	PCcor_OL_400	2	Mahony2020_Pinus
BIO9	0.359262521396762	PCcor_OL_200	3	Mahony2020_Pinus
BIO9	0.359513193645221	OL_300	3	Mahony2020_Pinus
BIO9	0.359947219378067	PCcor_OL_400	5	Mahony2020_Pinus
BIO9	0.360678520225324	PCcor_OL_300	1	Mahony2020_Pinus
BIO9	0.361005538996598	PCcor_OL_200	4	Mahony2020_Pinus
BIO9	0.361232294455289	OL_300	5	Mahony2020_Pinus
BIO9	0.361238410572829	PCcor_OL_400	1	Mahony2020_Pinus
BIO9	0.361327814328399	PCcor_OL_500	1	Mahony2020_Pinus
BIO9	0.36195862601562	PCcor_OL_200	2	Mahony2020_Pinus
BIO9	0.362508307559822	PCcor_OL_300	5	Mahony2020_Pinus
BIO9	0.362639517464983	PCcor_OL_500	2	Mahony2020_Pinus
BIO9	0.362963316577132	PCcor_OL_200	1	Mahony2020_Pinus
BIO9	0.364058496404229	PCcor_OL_500	5	Mahony2020_Pinus
BIO9	0.364366979062506	PCcor_OL_300	2	Mahony2020_Pinus
BIO9	0.364486846733353	PCcor_OL_200	5	Mahony2020_Pinus
BIO9	0.364509298563879	OL_300	1	Mahony2020_Pinus
BIO9	0.36542737700974	PCcor_OL_200	2	Schweizer_Wolves
BIO9	0.365918623739775	PCcor_OL_500	3	Mahony2020_Pinus
BIO9	0.368365498331829	PCcor_OL_500	4	Mahony2020_Pinus
BIO9	0.369557107730054	PCcor_OL_500	1	Schweizer_Wolves
BIO9	0.369771802433009	OL_500	4	Mahony2020_Pinus
BIO9	0.370845221901846	PCcor_OL_200	3	Schweizer_Wolves
BIO9	0.37129254760877	OL_400	5	Mahony2020_Pinus
BIO9	0.372278126056875	OL_500	5	Mahony2020_Pinus
BIO9	0.37243922625697	OL_500	1	Mahony2020_Pinus
BIO9	0.372712887656636	OL_500	2	Mahony2020_Pinus
BIO9	0.373100073198747	OL_400	4	Mahony2020_Pinus
BIO9	0.373496879650682	OL_400	3	Mahony2020_Pinus
BIO9	0.373994377832055	OL_500	3	Mahony2020_Pinus
BIO9	0.374635901460161	OL_400	1	Mahony2020_Pinus
BIO9	0.374872842926551	OL_400	2	Mahony2020_Pinus
BIO9	0.392363030577474	PCcor_OL_500	5	Schweizer_Wolves
BIO9	0.395794314011478	PCcor_OL_500	3	Schweizer_Wolves
BIO9	0.399953854822094	PCcor_OL_500	2	Schweizer_Wolves
BIO9	0.422496850165819	PCcor_OL_500	4	Schweizer_Wolves
BIO9	0.434626335120895	PCcor_OL_500	1	BlackSpruce
BIO9	0.435559700868604	PCcor_OL_500	2	BlackSpruce
BIO9	0.440840562653644	PCcor_OL_400	1	BlackSpruce
BIO9	0.442941887711763	PCcor_OL_500	4	BlackSpruce
BIO9	0.445851188779164	PCcor_OL_500	3	BlackSpruce
BIO9	0.446096008463024	PCcor_OL_400	2	BlackSpruce
BIO9	0.450476576637272	PCcor_OL_400	3	BlackSpruce
BIO9	0.450527819563855	PCcor_OL_400	4	BlackSpruce
BIO9	0.451421768643528	PCcor_OL_500	5	BlackSpruce
BIO9	0.451955097866438	PCcor_OL_400	5	BlackSpruce
BIO9	0.456019954023131	OL_100	4	BlackSpruce
BIO9	0.458929546048083	OL_100	5	BlackSpruce
BIO9	0.462346730875278	PCcor_OL_300	3	BlackSpruce
BIO9	0.466959917022212	OL_500	1	BlackSpruce
BIO9	0.470168940238728	PCcor_OL_300	5	BlackSpruce
BIO9	0.471902513524608	OL_100	1	BlackSpruce
BIO9	0.474034897792935	OL_500	4	BlackSpruce
BIO9	0.474819541647697	PCcor_OL_300	2	BlackSpruce
BIO9	0.476609033661483	PCcor_OL_300	4	BlackSpruce
BIO9	0.477981378045897	OL_500	2	BlackSpruce
BIO9	0.47890939428763	OL_100	1	Layton2021Charr
BIO9	0.478966963518545	OL_100	3	BlackSpruce
BIO9	0.47915593006085	OL_100	2	BlackSpruce
BIO9	0.481625060184573	OL_400	3	BlackSpruce
BIO9	0.481828747153912	OL_400	1	BlackSpruce
BIO9	0.482607648187358	OL_400	5	Schweizer_Wolves
BIO9	0.483386536348599	OL_100	5	Layton2021Charr
BIO9	0.483443921200158	OL_100	4	Layton2021Charr
BIO9	0.484031340807808	OL_100	2	Layton2021Charr
BIO9	0.484368821334158	OL_100	3	Layton2021Charr
BIO9	0.486341845143718	OL_500	3	BlackSpruce
BIO9	0.488331276934994	OL_400	4	BlackSpruce
BIO9	0.489184888822626	OL_400	5	BlackSpruce
BIO9	0.490366087260665	PCcor_OL_300	1	BlackSpruce
BIO9	0.492710133098741	OL_500	5	BlackSpruce
BIO9	0.494017229652123	OL_300	1	BlackSpruce
BIO9	0.494173650313732	OL_500	3	Schweizer_Wolves
BIO9	0.495181986175523	OL_400	2	Schweizer_Wolves
BIO9	0.495257968376046	OL_400	2	BlackSpruce
BIO9	0.498100529116494	OL_300	5	BlackSpruce
BIO9	0.498134793212816	OL_400	4	Schweizer_Wolves
BIO9	0.500717545395762	PCcor_OL_200	4	BlackSpruce
BIO9	0.501483784080928	OL_500	1	Schweizer_Wolves
BIO9	0.505509574614199	PCcor_OL_200	5	BlackSpruce
BIO9	0.505639981106633	OL_300	3	BlackSpruce
BIO9	0.505920227143385	OL_300	2	BlackSpruce
BIO9	0.508004765939493	PCcor_OL_200	2	BlackSpruce
BIO9	0.508168042634627	OL_500	4	Schweizer_Wolves
BIO9	0.508194717392151	PCcor_OL_100	4	BlackSpruce
BIO9	0.508716019329896	OL_200	2	BlackSpruce
BIO9	0.509062750677901	OL_400	3	Schweizer_Wolves
BIO9	0.509416494942574	PCcor_OL_200	1	BlackSpruce
BIO9	0.509483778542267	OL_200	4	BlackSpruce
BIO9	0.509711440916357	OL_300	4	BlackSpruce
BIO9	0.510020773440506	OL_200	3	BlackSpruce
BIO9	0.510994330634272	OL_200	5	BlackSpruce
BIO9	0.511248960732433	PCcor_OL_200	3	BlackSpruce
BIO9	0.512132046352615	PCcor_OL_100	1	BlackSpruce
BIO9	0.512573371798438	PCcor_OL_100	2	BlackSpruce
BIO9	0.512680019647076	OL_300	4	Schweizer_Wolves
BIO9	0.513019100739604	OL_500	5	Schweizer_Wolves
BIO9	0.513037768018011	PCcor_OL_100	5	BlackSpruce
BIO9	0.513131023332627	PCcor_OL_100	3	BlackSpruce
BIO9	0.513439560399192	OL_200	1	BlackSpruce
BIO9	0.514318265462727	PCcor_OL_200	5	Layton2021Charr
BIO9	0.518033556124092	OL_300	3	Schweizer_Wolves
